,latitude,longitude,shop,name,city,pincode,TOT_P,revenue,shop_category,SC_ST_RATE,Total_literacy_rate,ill_rate,childreen_population_rate,Cultivators_pulation_rate,agricultural_population_rate,household_industry_population_rate,Other_Worker_population_rate,marginial_workers_population_rate,marginial_workers_lessthan6months_population_rate,total_working_population_rate,Street_Address
609,19.1719045,72.95956,jewelry,,mumbai,400081,12442373,2582618.75,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bhagya lakshmi jewellers, "
610,19.1705593,72.9496583,books,Bharat Book Depot,mumbai,400080,12442373,182145.96,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bharat Book Depot, "
611,19.1716126,72.9577266,bakery,,mumbai,400081,12442373,8374649.65,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Let's Bake, "
612,19.1717432,72.9573907,confectionery,,mumbai,400080,12442373,2374061.59,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Famous sweets, "
613,19.1708367,72.9550942,books,,mumbai,400080,12442373,159934.99,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Sonal Bookstore, "
614,19.1720777,72.9585114,supermarket,Parivar,mumbai,400081,12442373,4957738.15,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
615,19.1729853,72.9569699,clothes,,mumbai,400081,12442373,9249860.13,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Le loot le, "
616,19.1735208,72.9596307,beauty,,mumbai,400081,12442373,3187305.06,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Ganesh men's parlour, "
617,19.080364,72.8343292,clothes,Jack & Jones,mumbai,400052,12442373,9401379.45,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
618,19.0116062,72.8316727,bicycle,CYCLOCRAFT,mumbai,400025,12442373,3532242.97,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
619,19.1838711,72.9522482,yes,Nike Factory Outlet,mumbai,400080,12442373,3031801.8,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
620,19.1840362,72.9528428,jewelry,Joyalukkas,mumbai,400080,12442373,3387854.55,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
621,19.1715111,72.956769,confectionery,,mumbai,400081,12442373,2326975.81,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Pratham sweets, "
622,19.0266878,72.8545929,pastry,Theobroma,mumbai,400019,12442373,3440384.58,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
623,19.2069966,72.8255641,car_repair,SC Ford Service,mumbai,400067,12442373,3001059.32,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
624,18.9274813,72.8211143,convenience,,mumbai,400021,12442373,4621852.1,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Oberoi Shopping Centre, "
625,18.9288237,72.8323685,gift,,mumbai,400001,12442373,2589390.43,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"kulture shop, "
626,19.0993185,72.873317,model,"The New Terminal 2, Scale 1:500",mumbai,400099,12442373,4014054.65,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
627,19.0800164,72.8472163,travel_agency,,mumbai,400055,12442373,2345638.31,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"M A Travels, "
628,19.1630485,72.8461076,mobile_phone,Vodafone Idea,mumbai,400062,12442373,2809510.53,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
629,18.9286838,72.83157,"clothes, food, textiles, beauty, jewellery, accessories, household, decor",FabIndia,mumbai,400001,12442373,2882595.2,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Burjorji Bharucha Road"
630,18.9282696,72.8317442,interior_decoration,Kapoor,mumbai,400001,12442373,2566656.25,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
631,18.9276428,72.831168,optician,Lund And Blockley,mumbai,400032,12442373,3468388.39,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
632,19.1271816,72.9193764,dry_cleaning,,mumbai,400076,12442373,2915238.55,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"KD's cleaners, "
633,19.1288441,72.9196096,dry_cleaning,,mumbai,400076,12442373,3518714.05,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"New Snow white power cleaners, "
634,19.1376216,72.9143204,laundry,,mumbai,400087,12442373,2490396.05,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 15 laundry, "
635,19.1362815,72.9137673,laundry,,mumbai,400087,12442373,3597179.45,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 1 laundry, "
636,19.1363231,72.9129904,laundry,,mumbai,400087,12442373,3173055.08,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 2 laundry, "
637,19.1248124,72.916507,photo,Paras Studio,mumbai,400076,12442373,2655626.65,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
638,19.1364147,72.9109735,laundry,,mumbai,400087,12442373,2623691.09,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 3 laundry, "
639,19.1355178,72.9094248,laundry,,mumbai,400076,12442373,3377415.62,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 5 Laundry, "
640,19.1252312,72.9178607,tailor,Tailor,mumbai,400076,12442373,2396831.89,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
641,19.1254027,72.9178288,tailor,Tailor,mumbai,400076,12442373,3241938.58,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
642,19.1347654,72.9073821,laundry,,mumbai,400087,12442373,2897641.74,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 7 laundry, "
643,19.1357555,72.906872,laundry,,mumbai,400087,12442373,2188327.97,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 6 laundry, "
644,19.1278325,72.9197168,tailor,Prince Men's Tailor,mumbai,400076,12442373,3782515.58,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
645,19.1248419,72.9168703,tailor,Shilpi Textiles,mumbai,400076,12442373,2801167.69,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
646,19.1252945,72.9178349,tailor,Tailor,mumbai,400076,12442373,3641340.46,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
647,19.1254484,72.9178775,tailor,Vaishali Tailor,mumbai,400076,12442373,2749334.01,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
648,19.1354833,72.9082148,laundry,,mumbai,400076,12442373,2674193.33,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 9 laundry, "
649,19.1248438,72.9167193,photo,laxmi studio,mumbai,400076,12442373,3778013.4,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
650,19.1252018,72.9176766,tailor,Dulhan ladies,mumbai,400076,12442373,3471405.61,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
651,19.1252111,72.9177584,tailor,Bollywood queen,mumbai,400076,12442373,2776733.44,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
652,19.1257201,72.91783,tailor,Mallika Tailor,mumbai,400076,12442373,2754234.87,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
653,19.1259256,72.917877,tailor,VandhanaTailor,mumbai,400076,12442373,3236363.08,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
654,19.1345618,72.9063429,laundry,,mumbai,400076,12442373,3565481.64,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 14 laundry, "
655,19.1352471,72.904553,laundry,,mumbai,400076,12442373,3069678.04,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 12 laundry, "
656,19.1343098,72.9048309,laundry,,mumbai,400076,12442373,3005595.5,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hostel 13 laundry, "
657,19.115445,72.9071187,beauty,Celebrity Beauty Parlour,mumbai,400076,12442373,2663169.79,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Central Avenue - from Tulip to Forest Street Junction"
658,19.1198264,72.9079465,hairdresser,Envi Salon & Spa,mumbai,400076,12442373,2672392.74,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Jain Mandir Road, Opp. IIT Main Gate., Behind BATA showroom, Tirandaz, Powai"
659,19.1212253,72.9091091,hairdresser,Lakme Salon,mumbai,400076,12442373,3473525.25,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Orchard Avenue, Panchkutir Ganesh Nagar, Powai"
660,19.12544,72.9180693,beauty,Charvi Beauty Parlour and Academy,mumbai,400076,12442373,2742554.05,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Jain Mandir Road, Behind BATA showroom, Tirandaz, Powai"
661,19.1215198,72.9170548,beauty,N.G. Beauty Parlour,mumbai,400076,12442373,2845716.96,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Powai Kailash Complex Link Rd."
662,19.1206201,72.9093006,hairdresser,Jean-Claude Biguine Salon & Spa,mumbai,400076,12442373,2518642.69,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
663,19.1193561,72.9118911,hairdresser,"Nirvana - Skin & Hair Care, Salon & Spa",mumbai,400076,12442373,2557738.97,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
664,19.1193409,72.9116145,hairdresser,Bablu's Unisex Salon,mumbai,400076,12442373,2946464.62,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
665,19.1192452,72.9123232,hairdresser,Ashraf's Scissors Hands,mumbai,400076,12442373,2801331.49,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
666,19.1167886,72.9017832,beauty,Midas Touch Beauty Parlour,mumbai,400076,12442373,3470155.14,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
667,19.1186958,72.9011914,beauty,Mala's Beauty Parlour,mumbai,400076,12442373,2600379.56,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
668,19.122189,72.9146178,hairdresser,Ashraf's Scissors Hands,mumbai,400076,12442373,3279446.61,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Off Adi Shankaracharya Marg, Near Gopal Sharma School, Powai,"
669,19.125945,72.9189111,beauty,Princess Beauty Parlour,mumbai,400076,12442373,2730564.18,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
670,19.1151848,72.9033007,hairdresser,Karishma Beauty Salon,mumbai,400071,12442373,3512073.34,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
671,19.1243767,72.9165662,beauty,Ivana Beauty Parlour & Classes,mumbai,400076,12442373,2485304.07,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
672,19.1222092,72.891434,beauty,Friendz Beauty Parlour,mumbai,400072,12442373,3596503.6,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Baji Pasalkar Marg (Saki Vihar Road)"
673,19.1143806,72.8982729,beauty,Belita Beauty Parlour,mumbai,400072,12442373,3292547.04,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
674,19.1185367,72.8918033,beauty,Sangita Beauty Parlour,mumbai,400072,12442373,2758083.12,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
675,19.123566,72.915487,copyshop,Print Hub,mumbai,400076,12442373,2904801.49,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
676,19.126347,72.917992,copyshop,Staplez Print Solution,mumbai,400076,12442373,3653769.85,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
677,19.127249,72.91891,copyshop,Chedda Print Shop,mumbai,400076,12442373,3131780.63,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
678,19.116675,72.902094,copyshop,Krishna Stationary,mumbai,400076,12442373,3549032.46,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
679,19.115379,72.90805,copyshop,Dev Stationary & Prints,mumbai,400076,12442373,2877008.82,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
680,19.117356,72.903866,copyshop,Impact Graphics,mumbai,400076,12442373,2840526.86,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
681,19.124454,72.918838,copyshop,Colorax Digital,mumbai,400076,12442373,3008049.79,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
682,19.125138,72.918334,copyshop,Unicorn Digital Arts,mumbai,400076,12442373,3185338.82,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
683,19.123014,72.912886,copyshop,Mahakali Stationary and Printer,mumbai,400076,12442373,2791238.29,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
684,19.125051,72.917085,copyshop,Kartik Digital Print,mumbai,400076,12442373,3316131.48,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
685,19.12742,72.918986,copyshop,Riddhi Siddhi Xerox,mumbai,400076,12442373,3181621.28,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
686,19.127892,72.919629,copyshop,Patel Digital Printers,mumbai,400076,12442373,3420577.38,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
687,19.1252541,72.9177312,hairdresser,Dil Bahar Hair Salon,mumbai,400076,12442373,3093319.74,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,I.I.t main gate powai,"
688,19.114247,72.8992837,hairdresser,Lakme Salon Chandivali,mumbai,400072,12442373,2871049.58,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
689,19.1144016,72.8991952,hairdresser,Enrich salons,mumbai,400072,12442373,2043433.52,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
690,19.1144346,72.8990236,hairdresser,Karamel Unisex Salon,mumbai,400072,12442373,3552073.48,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
691,19.1166485,72.8930916,hairdresser,Reflections Salon & Spa,mumbai,400072,12442373,2496040.83,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Raheja Vihar Road, Chandivali"
692,19.115294,72.9079517,hairdresser,EaseOn Spa Salon & Yoga,mumbai,400076,12442373,3634777.22,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
693,19.1236937,72.9130012,hairdresser,HN Wellness Salon & Spa,mumbai,400076,12442373,3217160.3,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
694,19.1394019,72.9231922,beauty,Nikita Ladies Beauty Parlour,mumbai,400042,12442373,3211305.85,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
695,19.1209505,72.9095165,hairdresser,De Lavish Salon,mumbai,400076,12442373,3179744.5,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
696,18.9904524,72.8416618,convenience,Gala Foods,mumbai,400011,12442373,4093836.09,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
697,18.990265,72.8416213,convenience,Niti General Store,mumbai,400011,12442373,4475324.89,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
698,19.0147252,72.8451923,electronics,Kohinoor Electronics,mumbai,400014,12442373,2869600.57,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
699,19.0229962,72.8422295,mobile_phone,Tempered Glass and Phone Covers (Street shop),mumbai,400028,12442373,2824432.85,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
700,19.0230666,72.842434,electronics,Magnet Telelinkts Pvt. Ltd.,mumbai,400028,12442373,3466043.37,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
701,19.1105473,72.844456,hairdresser,New Looks Hair Salon,mumbai,400057,12442373,2788148.85,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
702,18.988478,72.8133618,office,Tata,mumbai,400018,12442373,2664060.24,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
703,19.1753495,72.952316,travel_agency,Indo Nepal Holidays Pvt Ltd,mumbai,400080,12442373,2835393.72,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Mahatma Gandhi Road"
704,19.1654733,72.9357822,greengrocer,Kamal Fruits,mumbai,400082,12442373,3323984.16,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
705,19.1610675,72.9444697,hairdresser,,mumbai,400082,12442373,3066929.35,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shaft and Beyond, "
706,19.1610498,72.9445866,clothes,,mumbai,400082,12442373,8553433.02,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Chirmoya, "
707,19.1609468,72.9448306,supermarket,,mumbai,400082,12442373,4516518.41,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Natures Basket, "
708,19.1610289,72.9446322,confectionery,,mumbai,400082,12442373,3477457.3,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shahi Durbar, "
709,18.9689765,72.8039515,photo,,mumbai,400026,12442373,3907848.9,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Picture us, "
710,19.1255188,72.8430115,car,,mumbai,400058,12442373,2327359.1,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Audi mumbai west, "
711,19.1693377,72.9594926,confectionery,,mumbai,400081,12442373,4382435.22,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mangalya Sweets, "
712,18.9180598,72.82961,travel_agency,,mumbai,400005,12442373,2786382.18,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"S. S. R. Travel, "
713,19.0187782,72.8414921,butcher,,mumbai,400028,12442373,3151917.92,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"S.M. Chicken, "
714,19.0183797,72.8410875,clothes,,mumbai,400028,12442373,6867030.16,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mahendra kumar,Dr D'Silva Marg"
715,19.0970453,72.8515272,massage,,mumbai,400057,12442373,3734590.9,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kerala Ayurved Massage Centre, "
716,19.1113397,72.8502716,bakery,,mumbai,400057,12442373,5629529,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Iyengar Bakery, "
717,19.1004455,72.845737,convenience,,mumbai,400057,12442373,3027553.91,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Big Baazar, "
718,19.1235881,72.8463453,seafood,,mumbai,400069,12442373,2915303.46,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Andheri Fish Market, "
719,19.1026009,72.8462737,confectionery,,mumbai,400057,12442373,3002507.46,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Phadke Udyog Bhavan Sweet Shop, "
720,18.9383618,72.837036,travel_agency,,mumbai,400038,12442373,2423174.57,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"ASHAPURA TRAVELS AGENCY, "
721,19.0199375,72.8406581,confectionery,,mumbai,400028,12442373,3252456.26,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Panshikar Bros., "
